gene_id;base_mean;log2FoldChange;lfcSE;stat;p_value;adj_p_value;gene_name
ENSDARG00000011163;188,7744616;-0,426482348;0,303339538;1,984359867;0,158931856;0,266015047;sema3fa
ENSDARG00000071626;240,9609654;-0,383435714;0,272753172;1,984192362;0,158949446;0,266026554;ptgdsb,2
ENSDARG00000103978;1329,464715;-0,35563538;0,246688189;1,983598693;0,159011805;0,266095044;sh3bp5b
ENSDARG00000117496;11,84267728;-1,075149284;0,754901028;1,983661395;0,159005217;0,266095044;CR388417,1
ENSDARG00000002220;3292,026664;0,132175306;0,093885549;1,983272732;0,159046055;0,266134422;C5H9orf78
ENSDARG00000077058;343,7601154;-1,751522632;1,201631092;1,98315687;0,159058232;0,266136859;cela1,5
ENSDARG00000060925;693,6751521;-0,221078963;0,157183536;1,982801758;0,159095558;0,266158967;jarid2a
ENSDARG00000086272;19,48311553;0,825057099;0,586180667;1,982623236;0,159114327;0,266158967;si:dkey-4p15,5
ENSDARG00000087623;19,12434035;-0,98478978;0,694366623;1,982624107;0,159114235;0,266158967;BX649485,1
ENSDARG00000098769;29,11001344;-0,795577877;0,553211624;1,982629931;0,159113623;0,266158967;slitrk6
ENSDARG00000031618;25,37813857;-0,862505862;0,612817132;1,98243459;0,159134163;0,266169151;unm_sa1261
ENSDARG00000102257;1196,947;0,203021508;0,144215062;1,98236142;0,159141857;0,266169151;soul3
ENSDARG00000009525;7293,758301;0,166619501;0,118536012;1,980694769;0,159317233;0,266444524;tial1
ENSDARG00000030307;36,76917154;-0,821005656;0,579746261;1,980377898;0,159350602;0,266455499;hspa12b
ENSDARG00000057714;25,12108992;-0,916633591;0,648682073;1,980351574;0,159353374;0,266455499;cmah
ENSDARG00000070140;819,355894;-0,264185674;0,188141432;1,980224807;0,159366726;0,266455499;RETSAT
ENSDARG00000105212;26,91052659;0,724924949;0,516262206;1,980288088;0,159360061;0,266455499;cfhl1
ENSDARG00000016337;57,18800572;-0,613454652;0,436500805;1,97838893;0,159560233;0,266689235;lctlb
ENSDARG00000060865;163,872702;0,346452989;0,24585811;1,978599351;0,15953804;0,266689235;scai
ENSDARG00000070681;97,13644566;0,553064624;0,39342266;1,978602273;0,159537732;0,266689235;c1qtnf12
ENSDARG00000092948;1244,783858;0,252859863;0,17806733;1,978405476;0,159558487;0,266689235;gna15,3
ENSDARG00000117247;147,1916251;-0,372030177;0,261896989;1,978548107;0,159543444;0,266689235;CABZ01066727,1
ENSDARG00000098695;258,6148542;-0,40773323;0,283496637;1,978146219;0,159585835;0,266714071;vclb
ENSDARG00000022550;464,3838087;0,285975914;0,201142151;1,977304441;0,159674667;0,266844571;gxylt1b
ENSDARG00000036064;1144,139835;-0,28057018;0,200101669;1,976756579;0,159732512;0,266923273;cnep1r1
ENSDARG00000013004;845,549728;-0,179202496;0,127539663;1,976312992;0,159779365;0,266983597;tdg,1
ENSDARG00000087084;37,59381418;0,588241212;0,417612755;1,975294712;0,159886978;0,267145434;hcar1-4
ENSDARG00000052426;164,8392724;-0,318846941;0,226798939;1,9746523;0,159954911;0,267222972;si:ch211-256e16,3
ENSDARG00000077330;144,3794269;0,541794847;0,385056039;1,974683008;0,159951663;0,267222972;SH3TC1
ENSDARG00000005451;11838,30388;-0,169646967;0,120911453;1,97442142;0,159979334;0,26724579;gdi2
ENSDARG00000030058;34,69367147;-0,746464086;0,52933422;1,97408926;0,160014478;0,267273381;tbx4
ENSDARG00000091946;252,6105575;-0,259867689;0,185048788;1,974061823;0,160017382;0,267273381;CR391940,1
ENSDARG00000052787;46,91972653;-0,637336128;0,454723513;1,972940834;0,160136055;0,267401812;zdhhc12b
ENSDARG00000060783;580,9383272;0,329797296;0,231228336;1,972951938;0,160134879;0,267401812;acap2
ENSDARG00000087426;69,61934305;-0,496920637;0,353847438;1,972928548;0,160137356;0,267401812;si:ch211-151p13,8
ENSDARG00000105791;13,65804696;-1,271869828;0,89364817;1,972980334;0,160131871;0,267401812;si:dkeyp-3f10,12
ENSDARG00000035329;1982,172515;-0,177247099;0,126508314;1,972615209;0,160170546;0,267439245;capns1a
ENSDARG00000017781;2319,229752;0,178289905;0,127187042;1,972012966;0,160234359;0,267523431;hsd17b10
ENSDARG00000089066;120,149677;-0,451444173;0,32156037;1,971936003;0,160242516;0,267523431;nhsl2
ENSDARG00000103044;179,3661732;-0,399023446;0,285042493;1,97063018;0,160380988;0,267736605;ASS1
ENSDARG00000060484;188,9428005;-0,452424063;0,322984061;1,969946619;0,160453528;0,26780368;selenoi
ENSDARG00000091090;89,88558007;0,468766703;0,330018545;1,970010124;0,160446787;0,26780368;xirp2b
ENSDARG00000108118;62,29313381;-0,554691813;0,395853589;1,969975623;0,160450449;0,26780368;CR847523,3
ENSDARG00000059914;12,30056405;-1,106806595;0,78863698;1,969809691;0,160468064;0,267809937;sdr42e2
ENSDARG00000063719;3110,067952;-0,223451705;0,159699878;1,969653399;0,160484657;0,267819625;usp8
ENSDARG00000015502;700,2864834;-0,271804549;0,194204698;1,96901015;0,160552968;0,267915616;adam10b
ENSDARG00000101443;1258,205604;-0,192536993;0,137469247;1,968849479;0,160570036;0,26792609;relch
ENSDARG00000092726;194,1563203;-0,46361972;0,330671678;1,968155887;0,16064374;0,268031058;si:dkey-184p9,7
ENSDARG00000098095;12,10893999;1,034788151;0,731648375;1,968036476;0,160656433;0,268034223;CT027696,1
ENSDARG00000070677;36,44419524;-0,774024698;0,551575249;1,967593704;0,160703508;0,268094746;fezf2
ENSDARG00000103458;44,06466205;-0,634180294;0,452565575;1,967420631;0,160721914;0,268107435;znf1126
ENSDARG00000004871;164,1947048;-0,380555111;0,269594128;1,966674721;0,160801264;0,268221781;mst1rb
ENSDARG00000098689;3128,506602;0,309746436;0,221417978;1,966294777;0,1608417;0,268271206;ptpn23b
ENSDARG00000094603;151,1145433;-0,665558095;0,450236525;1,965947999;0,160878617;0,268314753;si:dkey-21h14,12
ENSDARG00000035122;2627,64843;0,157781368;0,112430438;1,965629648;0,160912515;0,268353262;camsap1b
ENSDARG00000103021;197,7446482;-0,366927613;0,260957172;1,96529439;0,160948223;0,268394783;fadd
ENSDARG00000099599;36,44112123;1,422704483;0,997629516;1,964030988;0,161082867;0,268601272;pigrl2,3
ENSDARG00000088187;134,7521413;0,44293678;0,315230183;1,963631027;0,161125518;0,268654348;CR381544,1
ENSDARG00000097217;935,4331523;-0,213707787;0,15277668;1,961586761;0,161343719;0,268982038;si:dkey-229e3,2
ENSDARG00000113834;3531,136801;-0,887824552;0,602959453;1,961625045;0,161339629;0,268982038;BX537305,1
ENSDARG00000089886;1873,410107;-0,164625604;0,117695532;1,961444887;0,161358875;0,268989242;si:dkey-19e4,5
ENSDARG00000060933;242,6961457;0,768510984;0,503663159;1,960613026;0,161447772;0,269119365;baiap2l2b
ENSDARG00000042456;1028,612636;0,212285336;0,151964772;1,96013798;0,161498563;0,269185956;mad2l2
ENSDARG00000069283;684,9093569;0,250448273;0,177120276;1,959876686;0,161526507;0,26921446;ercc8
ENSDARG00000039601;740,1679325;0,213067637;0,151522251;1,959452558;0,161571878;0,269262328;ier3ip1
ENSDARG00000070455;1015,357802;-0,22993664;0,164757213;1,959405448;0,161576919;0,269262328;tmem245
ENSDARG00000045421;862,9663127;0,23452833;0,167825518;1,959236454;0,161595002;0,269274388;stard3nl
ENSDARG00000036281;409,4691756;-0,355146628;0,249644056;1,958350013;0,161689892;0,269414425;CC2D1A
ENSDARG00000036292;120,5588926;0,462203677;0,324314861;1,957227474;0,161810146;0,269596704;cdx4
ENSDARG00000079131;147,2699686;-0,418238444;0,294359866;1,956926129;0,161842445;0,269632424;si:dkeyp-118b1,2
ENSDARG00000061375;3755,151516;0,28966769;0,207439379;1,956462717;0,16189213;0,269697103;sgpl1
ENSDARG00000087863;14,18718574;-1,656241606;1,1070019;1,954116218;0,162143979;0,270098535;cd44a
ENSDARG00000077850;6623,904966;-0,158836955;0,113527182;1,95379358;0,162178642;0,270138152;lgals3a
ENSDARG00000020957;81,2947333;0,522314402;0,374284802;1,953235448;0,162238627;0,270219937;pth1r
ENSDARG00000025340;2171,376165;-0,177527436;0,127356076;1,952898301;0,162274873;0,270262177;tusc2b
ENSDARG00000094734;32,50829418;0,82258933;0,581206097;1,95203457;0,162367775;0,270380626;CR392363,1
ENSDARG00000116770;107,9465861;0,573204897;0,410285473;1,95211381;0,16235925;0,270380626;CR450827,7
ENSDARG00000044613;77,41017953;-0,619984029;0,443672425;1,951847183;0,162387938;0,270396066;c1qa
ENSDARG00000095521;455,6838955;0,23504383;0,16819374;1,951122402;0,162465953;0,270507827;znf1090
ENSDARG00000105440;65,09207583;-0,712669017;0,505719192;1,951008605;0,162478205;0,270510086;zgc:193807
ENSDARG00000074600;538,0314629;-0,279768955;0,200871291;1,950694025;0,162512083;0,270533609;gpr78a
ENSDARG00000100116;572,1349711;-0,238310928;0,170588314;1,950675039;0,162514127;0,270533609;mrps24
ENSDARG00000041839;4088,854172;-0,227656935;0,163530947;1,949876039;0,162600209;0,270658759;tsc22d2
ENSDARG00000035820;72,32645743;0,462016289;0,331975133;1,949305071;0,162661756;0,270743055;drd4b
ENSDARG00000095293;17,30041962;-1,220924929;0,835338676;1,949190331;0,162674127;0,270745495;si:dkey-265e7,1
ENSDARG00000043858;52,36210349;-0,54228099;0,385106507;1,948692748;0,162727789;0,270806755;cdk19
ENSDARG00000088805;140,1608025;-0,420721017;0,296585883;1,948646763;0,16273275;0,270806755;nes
ENSDARG00000037487;37,85285863;-0,721424631;0,517793316;1,947224511;0,16288625;0,271044031;march1
ENSDARG00000088593;292,7939952;-0,321088967;0,230818838;1,946427133;0,162972382;0,271169179;chst1
ENSDARG00000090352;689,6177905;-1,447803195;0,990839234;1,945924438;0,163026709;0,271241396;CR855311,1
ENSDARG00000025567;4939,698346;0,22661481;0,162933128;1,945124063;0,16311325;0,271367195;nf2b
ENSDARG00000096723;16,08750358;1,477778021;1,011999525;1,944795591;0,163148781;0,27140812;CU660013,2
ENSDARG00000004988;117,2885702;-0,55007839;0,394259009;1,943305686;0,163310057;0,27165821;ppp3ca
ENSDARG00000055843;15,40945376;-0,942094243;0,673485279;1,942911849;0,163352719;0,27171097;cdh10a
ENSDARG00000077318;218,7226572;0,369274426;0,261773718;1,942568407;0,163389932;0,271754662;CR376737,1
ENSDARG00000012627;1503,687063;0,171287882;0,122826337;1,940944644;0,163566003;0,272023822;cdc34b
ENSDARG00000055632;146,6898158;0,471947213;0,332217151;1,940873931;0,163573675;0,272023822;smtnl
ENSDARG00000104656;1212,080665;-0,269230221;0,190721144;1,94036978;0,16362839;0,272096586;si:dkeyp-97a10,3
ENSDARG00000074933;634,7039635;-0,185761727;0,133289516;1,939844167;0,163685455;0,27217325;polg2
ENSDARG00000103614;846,1306231;0,259134471;0,186695123;1,938559845;0,163824989;0,272387022;pemt
ENSDARG00000070845;234,6198173;-0,388080454;0,276114776;1,938273609;0,163856106;0,272420514;si:dkey-56d12,4
ENSDARG00000010047;301,9906131;-0,308883135;0,222141219;1,937590321;0,163930412;0,272518991;neu3,2
ENSDARG00000073909;1627,49061;-0,230396133;0,16592067;1,937527085;0,163937291;0,272518991;ppip5k1b
ENSDARG00000095230;32,90533772;-0,658608308;0,469279874;1,937320133;0,163959806;0,272538169;CR769772,3
ENSDARG00000060199;1991,025192;-0,164568896;0,118233465;1,936416678;0,164058134;0,272683357;mrpl18
ENSDARG00000079455;479,3683811;-0,484846964;0,346405763;1,93571455;0,164134598;0,272792185;nlgn4xa
ENSDARG00000026513;24,39667678;0,727399673;0,523324479;1,935283681;0,164181541;0,272851939;hoxb6b
ENSDARG00000010779;3070,325677;-0,234710727;0,169214773;1,935161179;0,16419489;0,27285586;tlk2
ENSDARG00000003326;33,83523223;-0,706691546;0,500467197;1,934189255;0,164300847;0,272977122;cacng5a
ENSDARG00000074533;2359,183897;0,24040023;0,172967174;1,934338847;0,164284534;0,272977122;slc25a38b
ENSDARG00000086247;86,26792977;-1,401381103;0,932217873;1,93421828;0,164297682;0,272977122;si:ch73-189n23,1
ENSDARG00000054805;515,3527401;-0,229582486;0,164353754;1,933776158;0,164345906;0,273033713;btr09
ENSDARG00000117179;34,63575078;-0,827422825;0,594239182;1,933252523;0,164403041;0,273110358;FP326649,1
ENSDARG00000102096;26,72304997;0,726112605;0,523240616;1,933057858;0,164424288;0,273127378;adra2b
ENSDARG00000091860;62,76182831;0,491600319;0,352370433;1,931582844;0,164585378;0,273376676;zgc:194007
ENSDARG00000029105;230,1658425;0,288007323;0,207593172;1,931428712;0,164602221;0,273386363;ftr51
ENSDARG00000095966;157,999501;0,41436606;0,298334401;1,931070003;0,164641429;0,27343319;zgc:171699
ENSDARG00000039882;3094,451732;0,22012683;0,158808049;1,93093958;0,164655687;0,273438578;ap3s2
ENSDARG00000071091;24,16346327;-0,873507279;0,627393883;1,930781871;0,16467293;0,273448922;chrm3a
ENSDARG00000078599;40,88507182;0,628918529;0,453683664;1,930336704;0,164721613;0,273493177;micu3a
ENSDARG00000090099;31,49908579;0,847933435;0,601034266;1,930399021;0,164714797;0,273493177;si:dkeyp-67a8,4
ENSDARG00000095502;12,71557417;2,114912407;1,271300191;1,93022906;0,164733387;0,273494436;si:dkey-286h21,1
ENSDARG00000038006;3089,086322;0,315161435;0,227099297;1,930038137;0,164754273;0,273510821;osr2
ENSDARG00000069459;62,76799195;-0,653572083;0,470458303;1,929821327;0,164777994;0,273531911;si:dkey-6n21,13
ENSDARG00000062307;1725,543833;0,153346403;0,110372423;1,929591246;0,164803172;0,273555415;ccdc61
ENSDARG00000075133;585,6676634;-0,200071017;0,143806722;1,929009203;0,164866884;0,273642875;adgrb1a
ENSDARG00000020354;517,7812798;0,286706367;0,205064552;1,9281189;0,164964394;0,273786416;lmx1a
ENSDARG00000102570;25,93216614;0,840393015;0,600274565;1,927832681;0,164995756;0,273820162;CR678435,1
ENSDARG00000038639;218,2970187;-0,419564047;0,299253265;1,927256253;0,165058937;0,273906707;elovl6l
ENSDARG00000033307;512,7457648;-0,534975351;0,381281944;1,927071062;0,165079242;0,273922092;igf2b
ENSDARG00000067676;60,60809222;-0,732971751;0,52183781;1,926506677;0,165141139;0,274006487;plcl1
ENSDARG00000089861;6354,206625;-0,22209232;0,160518573;1,925777071;0,165221196;0,274102682;usp44
ENSDARG00000104097;280,2787613;-0,293275291;0,211958104;1,925818653;0,165216632;0,274102682;tmem222b
ENSDARG00000042856;151,8642069;-0,355407029;0,256849557;1,924337273;0,16537931;0,27434666;itpka
ENSDARG00000104451;2056,920585;0,163170406;0,117888664;1,923849041;0,165432965;0,274417332;slc39a7
ENSDARG00000023914;215,9050952;-0,300295914;0,215148802;1,922869206;0,165540706;0,274577706;mark4a
ENSDARG00000094281;196,0605175;-0,734677095;0,486930137;1,922638175;0,165566121;0,274601516;si:ch73-196i15,3
ENSDARG00000099465;6022,505991;-0,265714893;0,189549902;1,921666369;0,165673077;0,274760554;rnf213a
ENSDARG00000104190;16,39815595;0,898469352;0,640015209;1,921479879;0,165693611;0,274776253;BX927261,1
ENSDARG00000043561;4027,847999;0,163682865;0,118166911;1,921352865;0,165707598;0,274781094;psmc1b
ENSDARG00000060518;819,0623522;0,213231748;0,154087506;1,921044811;0,165741527;0,274819;pcsk5b
ENSDARG00000073792;359,6699665;0,25550179;0,184032404;1,92043667;0,16580853;0,274877736;man1b1a
ENSDARG00000074955;6631,58236;-0,16865204;0,121203208;1,920421833;0,165810165;0,274877736;nup98
ENSDARG00000101199;3619,780258;-0,389147439;0,280036262;1,92059142;0,165791477;0,274877736;rbp4
ENSDARG00000105187;312,7951606;-0,251440819;0,181182446;1,920314942;0,165821946;0,27487891;gcshb
ENSDARG00000006299;1394,222981;-0,174558618;0,126172431;1,920044872;0,165851714;0,274909901;arhgef7a
ENSDARG00000070605;65,96549426;0,551193248;0,38999496;1,919878907;0,16587001;0,274921874;b4galnt2,2
ENSDARG00000098407;35,77727922;0,612332549;0,442676357;1,918968202;0,16597045;0,275035151;BX936393,2
ENSDARG00000110653;15,32559239;-1,103971177;0,785938031;1,919021178;0,165964605;0,275035151;CABZ01088049,1
ENSDARG00000117271;26,29244218;0,781983394;0,555416108;1,918957877;0,165971589;0,275035151;CR954298,1
ENSDARG00000094992;165,7198317;-0,581357819;0,418842676;1,918014953;0,166075656;0,27517087;otx1
ENSDARG00000096962;901,6266677;-0,201327397;0,145306013;1,918050624;0,166071718;0,27517087;CT025690,1
ENSDARG00000103589;285,3618283;-0,324753476;0,234123411;1,916801498;0,16620969;0,275374574;gata6
ENSDARG00000097924;19,93026328;1,026975602;0,727447112;1,916619078;0,166229851;0,275389597;CU464134,1
ENSDARG00000097277;31,08865208;0,689365071;0,495057922;1,915265761;0,166379501;0,275619128;CR381689,1
ENSDARG00000095158;13,44244994;-1,239056926;0,878194786;1,91506109;0,166402147;0,27563825;CT025913,1
ENSDARG00000096994;39,82139973;0,773387747;0,551552709;1,914808317;0,16643012;0,275666194;AL929222,1
ENSDARG00000092507;128,1999086;0,454790753;0,321669869;1,913508726;0,166574024;0,275886144;znf1013
ENSDARG00000078722;2123,434041;-0,247000997;0,177364812;1,912915055;0,166639809;0,275976688;clip1a
ENSDARG00000061013;2703,666468;0,168725477;0,122242854;1,912068873;0,166733626;0,276095227;ankfy1
ENSDARG00000094063;12,88378459;0,982901917;0,706082787;1,912097265;0,166730477;0,276095227;CU570972,1
ENSDARG00000068621;950,451634;0,464506712;0,335815784;1,911368263;0,166811349;0,276205506;si:ch211-181d7,3
ENSDARG00000017785;39,76128754;-0,597814287;0,429774268;1,911163629;0,166834058;0,276224686;zgc:158689
ENSDARG00000097061;153,6659525;0,43692433;0,31133015;1,910642609;0,166891894;0,276302017;BX547934,1
ENSDARG00000000069;1818,969679;-0,185661142;0,134624983;1,910029082;0,166960028;0,276359532;dap
ENSDARG00000014480;164,0695092;-0,314864644;0,227994803;1,910047548;0,166957977;0,276359532;nr6a1b
ENSDARG00000067996;5497,411254;0,218577838;0,158512792;1,910052614;0,166957414;0,276359532;csk
ENSDARG00000037259;4634,753893;-0,267710503;0,194213678;1,909246344;0,167047;0,276467095;ndufb6
ENSDARG00000058984;2631,868056;0,168736984;0,121769797;1,909243801;0,167047283;0,276467095;rad23ab
ENSDARG00000005525;2263,559395;0,27684708;0,200928925;1,908031097;0,167182132;0,27663495;acy3,2
ENSDARG00000017246;74,44792517;-0,555643437;0,399576998;1,908042282;0,167180887;0,27663495;prx
ENSDARG00000098189;58,22312357;-0,892904014;0,59761066;1,908133024;0,167170793;0,27663495;si:dkey-16p6,1
ENSDARG00000022261;508,3759051;1,759401876;1,21833309;1,907501003;0,167241116;0,276714107;pdzk1
ENSDARG00000101093;113,1997995;0,478097208;0,339074136;1,907212238;0,167273257;0,276748844;zgc:162971
ENSDARG00000101695;149,1080071;-0,490836331;0,346169278;1,906856721;0,167312838;0,27677744;si:dkey-26m3,3
ENSDARG00000110922;456,112533;-0,262064559;0,188805416;1,906883723;0,167309831;0,27677744;CR847936,6
ENSDARG00000059751;380,622518;0,253689175;0,184234781;1,906284888;0,167376524;0,276864345;abtb2a
ENSDARG00000099395;84,68182745;-0,487452378;0,353978019;1,905921654;0,167416993;0,276912836;cables1
ENSDARG00000104413;878,6283544;-0,248193746;0,180344591;1,905623087;0,167450265;0,276949419;rogdi
ENSDARG00000059058;13,40183158;-1,007887744;0,721778794;1,904941405;0,16752626;0,277038197;vipr1b
ENSDARG00000094254;83,58328598;-0,557020638;0,403115533;1,904975251;0,167522486;0,277038197;BX324164,1
ENSDARG00000040190;233,1358443;-0,276058748;0,199627576;1,904789365;0,167543215;0,277047782;qdpra
ENSDARG00000104960;46,10184976;-0,673854209;0,478923847;1,90453498;0,167571588;0,277076244;si:ch211-11n16,3
ENSDARG00000017036;354,3106592;-0,284487836;0,206788406;1,904258706;0,167602408;0,277103165;svilc
ENSDARG00000035649;24,21105991;-0,780122137;0,565445865;1,904188942;0,167610192;0,277103165;ext1c
ENSDARG00000044573;21383,48547;0,239094272;0,173803976;1,903516168;0,167685276;0,277208838;cdc42
ENSDARG00000013596;1103,872456;-0,266251409;0,19042889;1,903017901;0,167740909;0,277282345;brd1a
ENSDARG00000115101;14,1047078;-0,966715277;0,702250633;1,902520632;0,167796451;0,277355692;NA
ENSDARG00000001993;630,2446837;-0,380436035;0,268175315;1,90223047;0,167828871;0,27737406;myhb
ENSDARG00000075345;90,53034507;0,435239615;0,315332778;1,902221184;0,167829908;0,27737406;C3H16orf89
ENSDARG00000099060;123,7676513;-1,783887904;1,20101667;1,901167124;0,167947739;0,277550324;zgc:111868
ENSDARG00000105604;16,80399632;0,931241751;0,672770551;1,900559725;0,168015681;0,277644124;BX511109,1
ENSDARG00000045153;204,8333723;0,565506184;0,407763132;1,900248532;0,168050503;0,277683184;slc16a8
ENSDARG00000077583;300,2672947;-0,252574891;0,183181737;1,899237197;0,168163726;0,277851778;b4gat1
ENSDARG00000051874;658,4640059;-0,233165671;0,168867834;1,898573379;0,16823809;0,277919161;stra6
ENSDARG00000093419;48,54164397;0,561810465;0,408729834;1,898616942;0,168233209;0,277919161;CR933734,1
ENSDARG00000117263;18,88155611;0,939806404;0,665158376;1,898751944;0,168218083;0,277919161;CABZ01056054,1
ENSDARG00000019000;57981,34184;-0,214847567;0,156389439;1,898193506;0,168280663;0,277952499;smc3
ENSDARG00000096265;148,3347765;0,328238785;0,238181994;1,898281562;0,168270793;0,277952499;BX247899,1
ENSDARG00000012729;431,1909534;-0,312811971;0,224689377;1,896385527;0,168483452;0,278262704;hcls1
ENSDARG00000092309;38,2628879;-0,706639218;0,51382827;1,896319298;0,168490886;0,278262704;BX927288,1
ENSDARG00000001169;453,5841608;0,358531923;0,256956592;1,896120801;0,168513168;0,278266706;hsd17b8
ENSDARG00000004358;27,6773419;-0,672701236;0,488371729;1,895998185;0,168526934;0,278266706;gnb3a
ENSDARG00000094729;42,9684733;0,597080015;0,43384452;1,896048779;0,168521254;0,278266706;apela
ENSDARG00000017126;1589,074996;0,18634155;0,134727935;1,895591342;0,168572619;0,27832363;ilvbl
ENSDARG00000090617;59,22865665;-0,534641424;0,385987066;1,894585891;0,168685584;0,278491621;ctif
ENSDARG00000079396;238,6045629;-0,309046076;0,224903377;1,893366868;0,168822661;0,278699395;lrfn5b
ENSDARG00000100614;36,57125686;-1,330373487;0,924428716;1,893061292;0,168857042;0,278737618;zgc:171497
ENSDARG00000101637;346,5965435;0,325398922;0,237191724;1,891444565;0,169039079;0,279019561;ccnd1
ENSDARG00000041108;655,7140985;-0,347759697;0,253441978;1,891298734;0,16905551;0,279028131;ctsh
ENSDARG00000096184;31,81717627;-0,734846465;0,533711009;1,891100519;0,169077846;0,279046446;si:dkey-21h14,12
ENSDARG00000004325;472,7054744;0,245336695;0,178783994;1,889834848;0,16922055;0,279263401;casp9
ENSDARG00000044381;315,0777694;-0,242506627;0,176432333;1,889621387;0,169244632;0,279266016;siah2l
ENSDARG00000117599;10,63940092;-1,185860869;0,860374859;1,889636721;0,169242902;0,279266016;CABZ01068842,1
ENSDARG00000077577;18,12169202;-0,874878064;0,632362261;1,888238622;0,169400721;0,279504998;ntsr1
ENSDARG00000010531;955,6818748;-0,197590933;0,143682653;1,88734449;0,169501741;0,279631224;scamp4
ENSDARG00000033361;767,4061316;-0,191219435;0,139256782;1,887262454;0,169511013;0,279631224;asl
ENSDARG00000069266;203,5004555;-0,312721215;0,227930355;1,887296221;0,169507197;0,279631224;esrra
ENSDARG00000079931;2487,099152;-0,178108331;0,129964852;1,886758914;0,169567937;0,279706543;snx19b
ENSDARG00000029432;28,02062203;-0,885869895;0,633356945;1,886377745;0,169611042;0,279759059;tph1a
ENSDARG00000052376;16,79222579;-0,944458111;0,688442481;1,885130909;0,169752131;0,279973171;b3gnt2a
ENSDARG00000011777;2694,89186;-0,188143037;0,13684313;1,883853157;0,169896857;0,280183673;cttn
ENSDARG00000030166;2016,8635;0,139578447;0,101682168;1,883804844;0,169902332;0,280183673;hyi
ENSDARG00000041435;35908,23895;-0,149041234;0,108738022;1,883184441;0,169972656;0,280281027;uba52
ENSDARG00000086034;137,3014401;-0,376012131;0,274882164;1,882876977;0,170007521;0,280319899;nectin1b
ENSDARG00000041400;3317,095067;0,200334145;0,146444709;1,881839792;0,170125191;0,280495292;ndufa3
ENSDARG00000074909;1013,439825;0,203784562;0,14777276;1,881514596;0,170162104;0,280537523;dcaf17
ENSDARG00000030440;8625,185185;-0,182990091;0,133813794;1,88069699;0,170254951;0,280671957;rsrp1
ENSDARG00000053835;264,0292229;-0,279911884;0,203153791;1,879863787;0,17034963;0,280809393;plekhh1
ENSDARG00000009281;490,9254821;-0,246800563;0,18036722;1,878801752;0,170470399;0,280989815;dnm1b
ENSDARG00000070932;13,64299778;1,040376063;0,751213338;1,877446243;0,170624683;0,281225453;hcrt
ENSDARG00000088452;118,4736361;0,427211178;0,307850909;1,876627311;0,170717971;0,281360534;si:dkey-24i24,3
ENSDARG00000002127;3336,005392;-0,21440356;0,157022162;1,875606454;0,170834344;0,281533639;stam
ENSDARG00000038293;20,25567723;-1,165287608;0,82869187;1,87512567;0,170889183;0,28160532;zgc:103559
ENSDARG00000097039;33,72815086;-0,635431677;0,464541586;1,874950776;0,170909136;0,281619508;CR759845,1
ENSDARG00000089951;570,0781646;0,226511528;0,165167415;1,874453646;0,170965868;0,281694294;si:dkey-210j14,5
ENSDARG00000070407;669,1982912;-0,215505617;0,157854252;1,873983081;0,171019589;0,281764107;abitram
ENSDARG00000001909;65,17300062;1,126121095;0,815281156;1,873272298;0,171100769;0,281879151;vill
ENSDARG00000094771;182,1116249;-0,302086556;0,221092519;1,872094915;0,171235339;0,282082129;si:dkey-280e8,1
ENSDARG00000061757;3309,393576;-0,15511784;0,113347883;1,871631839;0,1712883;0,282094502;rabgap1l
ENSDARG00000078057;137,0810247;0,325764168;0,237964514;1,871883851;0,171259476;0,282094502;snx8b
ENSDARG00000078509;50,35544448;-0,526444164;0,382330208;1,871703585;0,171280093;0,282094502;socs4
ENSDARG00000103317;353,7671316;-0,316852517;0,231802389;1,871767432;0,171272791;0,282094502;capn5a
ENSDARG00000090072;618,074489;-0,276027887;0,201818843;1,87122789;0,171334514;0,282151896;CU462878,2
ENSDARG00000007278;3367,141708;0,175871976;0,128932358;1,870570385;0,171409767;0,282257099;ect2
ENSDARG00000040628;23,05887784;-0,872042593;0,627305222;1,870240396;0,171447549;0,282300591;zgc:110333
ENSDARG00000092476;20,3881763;0,936235733;0,678944331;1,869731096;0,171505881;0,282377909;si:rp71-1f1,4
ENSDARG00000077202;756,6878687;0,221720324;0,160998194;1,868960091;0,171594229;0,282504637;mocs2
ENSDARG00000063031;10327,02953;-0,214436983;0,157342378;1,868581152;0,17163767;0,28255742;rad54l2
ENSDARG00000053190;167,229073;0,576295103;0,412313761;1,86778298;0,171729214;0,282689377;galnt16
ENSDARG00000017489;1843,481934;0,165223253;0,120943287;1,867526513;0,17175864;0,282719072;ifi45
ENSDARG00000021186;9,961493778;-1,124687579;0,823379618;1,867380682;0,171775375;0,282727873;pth2rb
ENSDARG00000100082;856,3680929;-0,173601707;0,127209953;1,866577084;0,171867626;0,282860957;ap3b1a
ENSDARG00000074332;6141,703054;-0,161406022;0,117899499;1,865994587;0,17193453;0,282912003;SPEN
ENSDARG00000079500;45,29870911;-0,571290006;0,418986929;1,865910222;0,171944223;0,282912003;kif3cb
ENSDARG00000101627;1529,403521;-0,179805884;0,131944331;1,865966786;0,171937724;0,282912003;ssr1
ENSDARG00000102797;114,5473472;-0,392782862;0,287826984;1,865941678;0,171940609;0,282912003;CABZ01075509,1
ENSDARG00000111249;28,76635431;0,686188567;0,499922043;1,864991828;0,172049776;0,283066917;CR394528,1
