gene_id;base_mean;log2FoldChange;lfcSE;stat;p_value;adj_p_value;gene_name
ENSDARG00000076246;82,80001061;-1,365181945;0,651751857;5,210895127;0,022445776;0,20715707;prune
ENSDARG00000096931;33,65971345;1,613146756;0,657787486;5,208868226;0,022471959;0,207318579;CR385086,1
ENSDARG00000068719;865,3828594;0,691407701;0,28899204;5,206938102;0,022496921;0,207468705;gmnc
ENSDARG00000105483;18,69214533;2,817530101;1,061837939;5,205433106;0,022516405;0,207568215;zgc:112234
ENSDARG00000094605;274,2932984;-2,344927082;1,104395588;5,204750909;0,022525242;0,207569542;si:ch211-154e10,1
ENSDARG00000035399;863,3496149;0,527738412;0,224672686;5,202182013;0,022558554;0,207747215;ankra2
ENSDARG00000053003;60,25588658;-1,547914381;0,740112229;5,201251954;0,022570626;0,207747215;slc35f1
ENSDARG00000078433;3843,537651;0,671815018;0,28519762;5,201665232;0,022565261;0,207747215;spc25
ENSDARG00000016598;1155,317125;-0,651347659;0,293607465;5,19982092;0,022589215;0,20783819;ckmt1
ENSDARG00000101831;65,87709897;2,591070151;0,935462001;5,198822304;0,022602197;0,207877521;irx1a
ENSDARG00000063252;2700,539247;-0,553707183;0,251133323;5,198003089;0,022612851;0,207895434;prcc
ENSDARG00000013072;183,8984416;-1,41189091;0,67330646;5,196357458;0,022634271;0,207913628;mmp15b
ENSDARG00000017445;15998,4546;0,520932811;0,221615462;5,193839965;0,022667079;0,207913628;eif3i
ENSDARG00000091135;30,65002989;6,903022278;2,428947091;5,194891365;0,022653371;0,207913628;si:ch211-253p18,5
ENSDARG00000099448;293,4850003;-0,835006449;0,371544629;5,195388401;0,022646894;0,207913628;sh3d21
ENSDARG00000104219;17,86125963;-1,580099592;0,731362807;5,195030982;0,022651551;0,207913628;gpc6b
ENSDARG00000105534;854,2395628;0,645515033;0,273482178;5,193839991;0,022667078;0,207913628;FP015866,3
ENSDARG00000038489;491,1574396;-0,778447875;0,361829159;5,193071471;0,022677104;0,207925702;b3gnt7
ENSDARG00000005894;923,7061516;1,48273339;0,567811182;5,189252201;0,022726993;0,207943509;slc7a9
ENSDARG00000044980;537,6581046;-0,605443816;0,274267061;5,191469449;0,022698016;0,207943509;kpna6
ENSDARG00000060679;11789,42722;0,428769086;0,183173495;5,191811421;0,022693551;0,207943509;kdm1a
ENSDARG00000087407;269,9176785;0,736786405;0,307681761;5,189758171;0,022720378;0,207943509;si:ch73-304f21,1
ENSDARG00000096336;14,73061144;2,38043882;0,995375497;5,188941467;0,022731057;0,207943509;BX323079,1
ENSDARG00000098741;28,89949068;1,57892886;0,685185491;5,1889228;0,022731302;0,207943509;CT737182,1
ENSDARG00000003206;2830,182025;0,755777368;0,315013621;5,187808638;0,02274588;0,207997176;chchd6a
ENSDARG00000016858;1096,792969;0,599232708;0,252632193;5,186634488;0,022761253;0,208058073;smad7
ENSDARG00000040487;477,4348954;0,56866917;0,242144158;5,184137832;0,022793979;0,208197796;zgc:113176
ENSDARG00000076239;640,0098205;-1,001465506;0,450280364;5,184472854;0,022789585;0,208197796;C7H20orf27
ENSDARG00000042644;3604,79344;0,546232193;0,232498633;5,17897049;0,022861866;0,2087237;sod2
ENSDARG00000044972;1474,429241;-0,578365086;0,263338059;5,17776132;0,022877782;0,2087237;bcap31
ENSDARG00000061566;732,5428193;-0,630779351;0,289275639;5,178422418;0,022869079;0,2087237;slc7a3b
ENSDARG00000098774;100,7413268;-1,108219986;0,501704398;5,174208697;0,022924611;0,209071048;si:zfos-741a10,3
ENSDARG00000057719;2451,368509;0,676637085;0,284735887;5,173138492;0,022938737;0,209120001;atl2
ENSDARG00000058477;305,8755707;2,499062187;0,964914699;5,170333058;0,02297581;0,209378035;pimr72
ENSDARG00000102078;499,1509926;0,962710844;0,402488173;5,16938608;0,022988339;0,209412276;NA
ENSDARG00000094192;82,06260657;-1,530660542;0,69791176;5,167564681;0,023012455;0,209552014;si:dkeyp-82a1,2
ENSDARG00000036844;301,170293;-0,665073078;0,303933042;5,166081164;0,023032117;0,209596705;tsen54
ENSDARG00000100899;104,0292655;-1,360948722;0,620154558;5,16586979;0,02303492;0,209596705;si:ch211-241b2,5
ENSDARG00000068344;721,2568925;0,639151916;0,268236246;5,164928527;0,023047406;0,209630425;mmab
ENSDARG00000104213;14,99718792;3,395697115;1,506447259;5,162803044;0,023075626;0,209807179;si:dkey-283b1,6
ENSDARG00000101089;903,7747911;-0,525262302;0,234780895;5,161201869;0,023096909;0,209920745;gart
ENSDARG00000104511;30,88133768;1,559546721;0,64630852;5,15928601;0,023122401;0,210072468;AL929282,1
ENSDARG00000032272;829,2294747;0,649596223;0,272905987;5,155460956;0,023173384;0,210135857;sat1b
ENSDARG00000070206;13,51731372;-2,18136891;1,003343056;5,156500994;0,02315951;0,210135857;si:zfos-2070c2,1
ENSDARG00000076435;1361,527362;-0,722441844;0,336268946;5,155698112;0,023170219;0,210135857;abhd10a
ENSDARG00000091887;175,8191748;1,059122878;0,442199767;5,158092117;0,023138301;0,210135857;BX005355,1
ENSDARG00000100229;78,88107022;-2,091551741;0,974852875;5,155802323;0,023168829;0,210135857;si:ch211-238e22,5
ENSDARG00000004251;2402,32635;0,633946781;0,274333573;5,154233356;0,023189771;0,210204619;dhfr
ENSDARG00000035630;243,1823637;-0,803156096;0,370198029;5,152011823;0,023219456;0,210393826;ypel1
ENSDARG00000006427;105,3657367;2,401641467;0,971588324;5,147480125;0,023280133;0,210464392;fabp2
ENSDARG00000014854;47,55508002;-1,170544786;0,545476935;5,148578416;0,023265413;0,210464392;reep1
ENSDARG00000024940;482,9697869;-0,859528915;0,394940741;5,14946159;0,023253582;0,210464392;rnf144b
ENSDARG00000052429;2269,005618;-0,519741085;0,235699814;5,149446452;0,023253785;0,210464392;syngr2a
ENSDARG00000079415;836,1893071;0,639032864;0,271859898;5,150000299;0,023246369;0,210464392;dnajc30b
ENSDARG00000098097;90,53698903;-1,205613764;0,550839952;5,147617314;0,023278294;0,210464392;jac3
ENSDARG00000019525;1104,879003;0,86123627;0,371135316;5,14342844;0,023334522;0,210796465;tbcelb
ENSDARG00000035420;2393,242777;0,469308539;0,20266496;5,143822501;0,023329227;0,210796465;ophn1
ENSDARG00000007988;1982,785444;-1,97089154;0,952852977;5,141947907;0,02335443;0,210816773;masp2
ENSDARG00000086512;2040,983694;1,012055493;0,422140581;5,142471485;0,023347388;0,210816773;prodhb
ENSDARG00000062024;446,7729698;0,949582568;0,410086294;5,14032818;0,023376229;0,210933802;kif1ab
ENSDARG00000026569;745,1607751;1,18756407;0,487210026;5,13823419;0,023404442;0,211108598;pimr196
ENSDARG00000021811;8159,376106;0,437129664;0,188466432;5,134047473;0,023460957;0,211538451;calm1a
ENSDARG00000039521;2501,896372;0,753838741;0,319002913;5,132801561;0,023477803;0,211582758;ssx2ipa
ENSDARG00000058556;199,5689107;-0,925006209;0,42561817;5,132373408;0,023483595;0,211582758;muc5,2
ENSDARG00000016439;66,37344691;-1,589774841;0,753174072;5,12948279;0,023522736;0,211743247;slc7a1a
ENSDARG00000024101;142,6408822;1,014919656;0,441952165;5,128439386;0,023536881;0,211743247;adra1d
ENSDARG00000057590;456,7911227;0,65226152;0,277294065;5,128952755;0,023529921;0,211743247;si:ch1073-396h14,1
ENSDARG00000060697;4569,069306;-0,542613102;0,248761549;5,130266294;0,02351212;0,211743247;kmt2bb
ENSDARG00000041150;130,3126594;-0,716126946;0,324891207;5,127713995;0,02354672;0,211751976;slc17a6b
ENSDARG00000006399;10950,99898;0,415966934;0,179212006;5,122010526;0,023624231;0,212369024;ywhae1
ENSDARG00000002670;4213,375189;0,687583254;0,292574868;5,116675932;0,023696967;0,212942713;ATG14
ENSDARG00000059636;370,2355117;0,713085294;0,30332648;5,113196565;0,023744533;0,213121401;C5H2orf42
ENSDARG00000075528;824,5841468;0,512733938;0,220212814;5,113609126;0,023738888;0,213121401;lyrm9
ENSDARG00000091792;209,6976717;-0,986610511;0,451726263;5,112610353;0,023752557;0,213121401;akap12a
ENSDARG00000114697;61,93501183;-0,935937545;0,42809805;5,112896641;0,023748638;0,213121401;CABZ01067557,1
ENSDARG00000068855;3564,110708;0,522618269;0,223603209;5,104211848;0,023867821;0,214075162;si:ch211-163l21,10
ENSDARG00000078468;212,366683;0,964770934;0,395995325;5,103116929;0,02388289;0,214129886;fap
ENSDARG00000042993;474017,427;-3,599947079;1,557542908;5,10179337;0,02390112;0,21421289;prss1
ENSDARG00000037748;964,8886296;-0,588559272;0,26951973;5,098427985;0,023947537;0,214548367;slc43a1b
ENSDARG00000101216;5159,430438;0,438522781;0,188978102;5,094139884;0,024006817;0,214998783;meaf6
ENSDARG00000104071;908,0498971;0,826359651;0,340230912;5,093487609;0,024015847;0,214999013;hikeshi
ENSDARG00000103229;57,41762866;-1,41366758;0,669359736;5,092720519;0,024026472;0,215013508;si:dkey-265e15,5
ENSDARG00000100375;254,1869075;1,106105712;0,482718252;5,091530962;0,024042957;0,215080424;timm23b
ENSDARG00000094204;3036,525783;-0,483863253;0,219938341;5,089386058;0,024072712;0,215265948;elp1
ENSDARG00000035699;2632,836213;0,44509623;0,193085263;5,087984059;0,024092182;0,215343236;srp19
ENSDARG00000038076;6076,915751;0,598385721;0,25404252;5,08746506;0,024099394;0,215343236;romo1
ENSDARG00000036500;2384,547244;0,702108466;0,30116232;5,085165219;0,024131377;0,21554836;fam122b
ENSDARG00000061030;245,7995923;-0,730589885;0,33875287;5,082478196;0,024168801;0,215603374;vezf1b
ENSDARG00000062361;1945,595775;0,582455549;0,24858974;5,083911224;0,024148835;0,215603374;paxbp1
ENSDARG00000099265;78,15902193;-1,12995323;0,531353826;5,082499815;0,0241685;0,215603374;slc7a5
ENSDARG00000105831;241,1166428;0,690380656;0,294603533;5,082129877;0,024173657;0,215603374;znf1009
ENSDARG00000022660;2173,237251;0,615780686;0,26913406;5,079647974;0,024208285;0,215751028;armc2
ENSDARG00000033604;1815,237499;0,488728229;0,210808936;5,079691402;0,024207678;0,215751028;lrpap1
ENSDARG00000035043;3862,040179;0,499619368;0,214195042;5,076923434;0,024246357;0,216009708;pfdn5
ENSDARG00000016360;7719,941181;0,43492462;0,189692465;5,073275919;0,024297424;0,216222622;kpna1
ENSDARG00000032005;3677,234593;0,827266085;0,356240634;5,074496098;0,024280328;0,216222622;ccdc65
ENSDARG00000069795;202,0200542;0,82324781;0,362852954;5,073735359;0,024290985;0,216222622;zgc:154058
ENSDARG00000040610;59,29085319;-1,672338524;0,786663162;5,071770397;0,024318535;0,216329855;si:ch73-352p4,8
ENSDARG00000006202;290,6785631;-1,139600296;0,541004215;5,069090582;0,024356158;0,216515618;erbb3a
ENSDARG00000038567;626,5638981;0,739583878;0,312083975;5,068991284;0,024357554;0,216515618;tsr3
ENSDARG00000112647;18,85646614;1,86587478;0,798242592;5,065339377;0,024408926;0,216891518;si:dkey-108k21,24
ENSDARG00000001769;358,7866173;-0,84927372;0,395304172;5,06229488;0,024451839;0,217030523;ptpra
ENSDARG00000087107;9843,599274;0,498121016;0,217573446;5,062716771;0,024445888;0,217030523;si:ch73-222h13,1
ENSDARG00000101621;5942,330454;-1,580891336;0,704590422;5,063150514;0,024439771;0,217030523;CABZ01040054,1
ENSDARG00000068660;64,14889928;1,500128184;0,599366855;5,061618855;0,024461378;0,217034512;or105-1
ENSDARG00000095179;451,8574588;-1,120555935;0,509639431;5,060115078;0,024482612;0,217142218;si:ch211-235f1,3
ENSDARG00000034957;3006,502144;0,601890985;0,259799;5,056262973;0,024537093;0,21746979;hddc2
ENSDARG00000099241;10414,26954;0,415910906;0,180365608;5,056215665;0,024537762;0,21746979;ppp2cb
ENSDARG00000008767;945,0132114;-0,803061474;0,371327361;5,05329059;0,024579217;0,217687359;tle2b
ENSDARG00000020574;2816,875014;0,589689874;0,257913305;5,05260328;0,024588968;0,217687359;atp2a1
ENSDARG00000116628;240,8325084;-1,587224433;0,739226;5,052554265;0,024589664;0,217687359;ly97,3
ENSDARG00000046107;1059,103915;0,776585507;0,33155812;5,051680848;0,024602061;0,217716388;caskin1
ENSDARG00000018404;12439,9876;0,743298981;0,3115083;5,048340362;0,024649538;0,21805571;krt18a,1
ENSDARG00000000001;351,2246295;0,626449753;0,274217532;5,043095204;0,024724276;0,218519814;slc35a5
ENSDARG00000076891;2148,892875;0,560210838;0,241366548;5,042732152;0,024729458;0,218519814;rfxap
ENSDARG00000079997;6020,974124;0,54848759;0,238559792;5,04278359;0,024728724;0,218519814;si:zfos-223e1,2
ENSDARG00000063732;64,78013021;-1,671798032;0,825803851;5,040939587;0,02475506;0,218665114;pde11a
ENSDARG00000019260;4565,263936;1,639812877;0,679267583;5,037181711;0,02480882;0,219058942;dhrs9
ENSDARG00000070015;212,86831;2,260038287;0,904859629;5,036520576;0,02481829;0,219061553;pimr173
ENSDARG00000089326;136,2772167;-0,902292678;0,412567228;5,035268484;0,024836237;0,219138947;arhgap20
ENSDARG00000037262;64,82104378;-1,310482653;0,607325231;5,033170236;0,024866341;0,21932352;cdkn2a/b
ENSDARG00000016304;3123,897633;0,497732407;0,21752535;5,031256689;0,024893829;0,219484884;tfdp1b
ENSDARG00000075301;52591,68582;1,223262297;0,485435181;5,028720621;0,024930308;0,219644292;gsdf
ENSDARG00000105313;25,53666411;-1,44292684;0,676086551;5,028901784;0,0249277;0,219644292;CU914760,1
ENSDARG00000104005;284,1153892;-0,587509085;0,269860458;5,025174665;0,024981406;0,220013296;slc4a3
ENSDARG00000043281;327,1518313;0,586741861;0,256455893;5,019788463;0,02505923;0,220617323;stap2b
ENSDARG00000004880;175,9246908;-0,979300819;0,445753374;5,017978052;0,025085445;0,220665162;acsm3
ENSDARG00000014731;2319,135514;0,504264366;0,218853039;5,018642742;0,025075817;0,220665162;cacybp
ENSDARG00000088022;117,5040863;-1,30438728;0,608428242;5,017498731;0,02509239;0,220665162;mhc1zfa
ENSDARG00000098017;463,8050493;0,598927776;0,259901146;5,014581548;0,025134703;0,220955883;pet100
ENSDARG00000002240;2875,562119;0,587823184;0,251423871;5,013097973;0,025156251;0,220982577;psmb6
ENSDARG00000068828;988,8287611;0,635880274;0,272992206;5,013429504;0,025151434;0,220982577;bloc1s3
ENSDARG00000039820;1871,249193;0,629941096;0,277423273;5,009752391;0,025204912;0,221165925;mea1
ENSDARG00000062696;22,26036505;-1,98534381;0,977632546;5,010026992;0,025200914;0,221165925;dgkg
ENSDARG00000117620;19,54903968;5,307564618;1,991139952;5,010638782;0,02519201;0,221165925;BX000981,15
ENSDARG00000098243;14,74441046;-1,926989163;0,892640805;5,006890203;0,02524662;0,221450514;CR762475,1
ENSDARG00000076251;446,4678975;-0,936384874;0,446551079;5,003380216;0,025297866;0,221763155;irf3
ENSDARG00000101285;1381,19591;0,690034209;0,291219596;5,002541474;0,025310127;0,221763155;anapc15
ENSDARG00000105508;15,38825795;2,232783774;0,923248698;5,002673306;0,0253082;0,221763155;si:dkey-23a13,21
ENSDARG00000075670;937,4481556;-0,71783789;0,337730796;5,001466792;0,025325847;0,221819487;rereb
ENSDARG00000006094;3828,523418;-0,61712501;0,287778787;4,99140879;0,025473462;0,222948816;igf2r
ENSDARG00000021984;1483,99102;0,609096119;0,264519185;4,991803422;0,025467653;0,222948816;ndufa2
ENSDARG00000060372;70,33128402;-1,194018242;0,576029367;4,988882681;0,025510676;0,223029256;plxna2
ENSDARG00000095195;90,83421127;-1,707543271;0,79145743;4,989144911;0,02550681;0,223029256;si:dkey-19a16,11
ENSDARG00000102225;172,3292161;2,000614783;0,801965154;4,988935463;0,025509898;0,223029256;si:ch211-205a14,7
ENSDARG00000001889;2538,808601;0,856432077;0,354394531;4,983086229;0,025596282;0,223613914;tuba1a
ENSDARG00000030448;1018,500102;0,586242316;0,255589241;4,98316352;0,025595138;0,223613914;sppl2
ENSDARG00000093699;77,8280318;-1,107151892;0,518359515;4,98223462;0,025608884;0,22364218;si:ch73-27e22,4
ENSDARG00000100970;764,7766809;1,406806801;0,580079035;4,981288705;0,02562289;0,223682673;pimr197
ENSDARG00000070047;868,4294627;0,75543176;0,330790547;4,980482336;0,025634835;0,223705162;rgs4
ENSDARG00000016541;115,9297999;-0,932118745;0,436143484;4,977132522;0,025684521;0,223918613;sash3
ENSDARG00000019135;504,9620739;0,769910453;0,32980405;4,976936605;0,02568743;0,223918613;ankef1a
ENSDARG00000076896;338,6890975;0,69820746;0,300387724;4,978014957;0,025671423;0,223918613;si:dkey-188g12,1
ENSDARG00000025024;35,8328923;-1,522847256;0,704098747;4,973177004;0,02574332;0,224029633;pnoca
ENSDARG00000039770;4914,433331;0,739477272;0,316176305;4,973687848;0,025735718;0,224029633;dync2li1
ENSDARG00000041400;2576,536474;0,615141216;0,262626641;4,973909577;0,02573242;0,224029633;ndufa3
ENSDARG00000075819;332,2650797;-1,046094178;0,49480327;4,972294037;0,025756464;0,224029633;arhgef2
ENSDARG00000078191;61,01728369;-1,336763741;0,604926127;4,973988818;0,025731241;0,224029633;zbtb46
ENSDARG00000107280;29,60774249;-1,786089007;0,882723571;4,972915177;0,025747217;0,224029633;FO744833,1
ENSDARG00000098349;136,7969376;-0,913728104;0,432122878;4,970723789;0,025779857;0,224151447;hdac4
ENSDARG00000075748;767,4093808;1,360671978;0,531553652;4,970093361;0,025789255;0,224151533;NA
ENSDARG00000089765;88,20162025;-0,850582769;0,397670318;4,967152713;0,02583314;0,224451256;si:ch211-286b5,4
ENSDARG00000041830;5235,720802;-0,786768219;0,370920572;4,96076559;0,025928725;0,224954305;tsn
ENSDARG00000070826;3405,974035;0,67323663;0,297477418;4,962201965;0,025907198;0,224954305;bpgm
ENSDARG00000105157;77,13984353;-0,902887114;0,418355867;4,960830133;0,025927758;0,224954305;BX649434,3
ENSDARG00000110056;90,61731937;-0,93885528;0,44115297;4,960836599;0,025927661;0,224954305;CU929160,1
ENSDARG00000105352;17,56872278;2,906698472;1,142566363;4,958081176;0,025969008;0,225221954;hist1h4l
ENSDARG00000070074;546,2109816;-0,525866334;0,242301567;4,955057118;0,026014466;0,22553427;lrp8
ENSDARG00000014550;11359,24298;0,882067552;0,38190257;4,949884258;0,026092415;0,225719735;rfx3
ENSDARG00000061710;87,44077535;-1,027258759;0,479516965;4,948620947;0,026111489;0,225719735;map3k8
ENSDARG00000063535;11561,40098;-0,512917185;0,233223625;4,948896861;0,026107322;0,225719735;chd4a
ENSDARG00000074323;4148,500187;0,916638353;0,395757613;4,949304465;0,026101167;0,225719735;efcab2
ENSDARG00000094736;199,854292;-0,853215329;0,396095394;4,949915436;0,026091945;0,225719735;znf1157
ENSDARG00000095584;550,469329;-0,939026816;0,452007442;4,950139567;0,026088562;0,225719735;CR925798,1
ENSDARG00000109607;2662,404294;0,961438493;0,407775051;4,948869581;0,026107734;0,225719735;CABZ01059559,1
ENSDARG00000114493;377,0157714;1,921898429;0,798894277;4,952901358;0,026046921;0,225719735;pimr142
ENSDARG00000070605;35,64796455;1,858205299;0,80083393;4,946290053;0,026146719;0,225942478;b4galnt2,2
ENSDARG00000017127;896,0941226;2,118411911;0,878816423;4,943098948;0,026195031;0,22622394;pdzk1ip1
ENSDARG00000037244;1253,817585;0,577281048;0,251352397;4,94226212;0,026207716;0,22622394;gpr137
ENSDARG00000078781;503,0140945;0,76404852;0,32930626;4,942467553;0,026204601;0,22622394;si:ch211-161c3,6
ENSDARG00000061936;101,5654875;-1,138377547;0,550819611;4,940488197;0,026234626;0,226374385;fbxo10
ENSDARG00000015161;583,7265894;0,576527471;0,251467283;4,938582296;0,02626357;0,226460453;zgc:92664
ENSDARG00000039750;91,53152841;-0,99467997;0,461871658;4,938900772;0,026258731;0,226460453;ldlrap1b
ENSDARG00000044694;659,2791727;-0,940919006;0,433165506;4,936710558;0,026292028;0,226623989;fybb
ENSDARG00000068982;11327,58226;0,647278588;0,286723356;4,931439259;0,026372344;0,227152267;jhy
ENSDARG00000086720;85,18738434;1,18015642;0,502424928;4,93172013;0,026368058;0,227152267;znf1023
ENSDARG00000041350;1547,358542;0,957545222;0,414734194;4,930090733;0,026392932;0,227210085;ankrd39
ENSDARG00000078398;260,9265214;1,974082062;0,821567932;4,929753094;0,026398089;0,227210085;si:ch211-163m17,4
ENSDARG00000062385;1496,027297;0,462673467;0,202575011;4,929023561;0,026409236;0,227224115;flcn
ENSDARG00000038577;8996,520086;0,49432804;0,215911327;4,92691527;0,026441477;0,227419564;cox6c
ENSDARG00000029689;669,916295;-0,869467102;0,403706211;4,924132984;0,026484088;0,227540155;tkta
ENSDARG00000077569;177,9578812;1,651069361;0,694881245;4,924328329;0,026481094;0,227540155;lrrn3a
ENSDARG00000100584;13786,59329;0,819450511;0,351824504;4,924466859;0,026478971;0,227540155;ccdc40
ENSDARG00000033655;11554,06106;0,548078855;0,238133044;4,922543431;0,026508464;0,227667661;stmn1b
ENSDARG00000075437;1871,739567;-0,541499535;0,249101353;4,92070351;0,026536709;0,227828288;shc1
ENSDARG00000022788;4195,950843;0,550379793;0,239830586;4,919787502;0,026550783;0,227843274;cops7a
ENSDARG00000045683;3168,787372;0,669284899;0,289185548;4,919347839;0,02655754;0,227843274;ccdc87
ENSDARG00000102774;699,2089603;-0,70410252;0,32770404;4,917758987;0,026581976;0,227970998;znf687a
ENSDARG00000035175;765,8585855;0,714919266;0,306063126;4,916544915;0,026600663;0,228018376;schip1
ENSDARG00000062720;73,5125277;-0,994402901;0,469786773;4,915539429;0,026616151;0,228018376;pcdh1a
ENSDARG00000068874;18,09504176;2,691135695;1,278063243;4,915638878;0,026614618;0,228018376;PTCHD3
ENSDARG00000099720;274,6233632;0,576988575;0,254051147;4,913022696;0,026654956;0,228268915;evlb
ENSDARG00000002967;2269,606822;0,755033075;0,32139314;4,907614344;0,026738547;0,228820627;pdap1b
ENSDARG00000078417;39,53288712;-1,731547137;0,846623248;4,907950049;0,026733351;0,228820627;plxdc1
ENSDARG00000021208;2490,449124;-1,954404635;0,982100616;4,906216565;0,026760195;0,228923834;serpind1
ENSDARG00000091124;2814,636376;0,456170353;0,202449211;4,90384055;0,026797036;0,229156885;rps19bp1
ENSDARG00000032614;2352,76023;0,524037056;0,228301361;4,903178908;0,026807304;0,229162617;msi2b
ENSDARG00000037144;1663,80809;-1,918317528;0,954124858;4,899168494;0,02686963;0,2295962;cpb2
ENSDARG00000074773;198,3037585;-0,765923953;0,34993497;4,89806074;0,026886873;0,2295962;si:dkey-110g7,8
ENSDARG00000077352;18,18311926;-2,340400261;1,174441889;4,898502217;0,02688;0,2295962;b4galnt1b
ENSDARG00000003058;2707,54303;0,554397269;0,246131529;4,895996254;0,026919037;0,22978868;fgfr1op
ENSDARG00000110325;239,8683801;-1,015479377;0,486794648;4,894041773;0,026949525;0,229966713;zgc:153733
ENSDARG00000071695;290,7976127;1,705893271;0,700036345;4,892112942;0,026979648;0,230141506;pimr193
ENSDARG00000013153;644,0776548;-0,467646862;0,216355623;4,886617151;0,027065668;0,230720883;dennd3b
ENSDARG00000100366;620,0113652;0,727506343;0,315716073;4,886538899;0,027066895;0,230720883;si:dkey-102m7,3
ENSDARG00000032780;985,3051912;0,518875125;0,230516689;4,88471703;0,027095476;0,230882076;pigf
ENSDARG00000013024;1127,236547;0,50539058;0,224771809;4,881302733;0,027149121;0,231219316;erap1a
ENSDARG00000040157;2834,237203;0,697455755;0,301039589;4,880965801;0,027154421;0,231219316;glt8d1
ENSDARG00000096690;32,77271368;-2,590215393;1,159697605;4,879755924;0,027173461;0,231298953;CR376838,1
ENSDARG00000017821;420,2397114;0,880121148;0,374180978;4,877231333;0,027213236;0,231554962;gata5
ENSDARG00000018773;46,05886597;-1,388844298;0,669049148;4,87570143;0,027237369;0,231653134;hivep2b
ENSDARG00000105492;145,4040826;0,755577077;0,331236677;4,875270011;0,027244178;0,231653134;si:dkey-97l20,6
ENSDARG00000100892;5680,991183;0,637001975;0,275455233;4,874432785;0,027257398;0,231683028;cfap53
ENSDARG00000038024;4514,525331;0,469639408;0,208983479;4,870528307;0,027319136;0,231890095;flr
ENSDARG00000044938;309,9770896;-0,640421405;0,298910669;4,870290117;0,027322907;0,231890095;cbx2
ENSDARG00000070775;223,8800179;-2,005208826;1,003077288;4,870463879;0,027320156;0,231890095;cyp2x9
ENSDARG00000103478;213,53226;0,684044722;0,298548569;4,872178787;0,02729302;0,231890095;nsun6
ENSDARG00000103923;294,4149492;-0,896841724;0,42822599;4,869821944;0,02733032;0,231890095;tfap4
ENSDARG00000099336;1720,466904;1,098348815;0,448820683;4,865880527;0,027392816;0,232337792;mvda
ENSDARG00000100011;2163,932337;0,673882391;0,29778811;4,864253017;0,027418666;0,232474457;strn
ENSDARG00000045094;422,2512209;0,909948059;0,401253111;4,863137848;0,027436393;0,232542177;si:dkey-222b8,1
ENSDARG00000090600;890,071308;-0,865161143;0,419320319;4,861776078;0,027458056;0,232560673;si:ch211-213a13,1
ENSDARG00000116300;1223,566105;1,126250292;0,471731538;4,862375878;0,027448512;0,232560673;zgc:165515
ENSDARG00000094276;185,8772801;-1,245078084;0,563255117;4,858399415;0,027511848;0,232851076;BX005156,2
ENSDARG00000096700;910,1861505;-0,55911714;0,260102893;4,858603556;0,027508593;0,232851076;FP565451,1
ENSDARG00000103727;439,9138839;-3,609061917;1,790657151;4,857621433;0,027524257;0,232873554;tfr2
ENSDARG00000040192;1082,722632;0,4514556;0,199947132;4,852023193;0,027613725;0,233506016;nenf
ENSDARG00000077920;481,0933827;-0,58022384;0,269776222;4,851478293;0,027622449;0,233506016;csmd3a
ENSDARG00000095328;322,9143394;0,784668432;0,341867594;4,85049932;0,02763813;0,233506016;si:ch211-191i18,4
ENSDARG00000104730;122,7343327;-2,444467626;1,218770916;4,850914295;0,027631482;0,233506016;si:dkey-33b17,3
ENSDARG00000077372;2858,206668;-1,369124889;0,686432866;4,849506637;0,027654041;0,233557793;tfr1b
ENSDARG00000002333;292,5467566;-0,904884148;0,440040289;4,847309741;0,027689286;0,233598886;fam102bb
ENSDARG00000003526;5455,695003;0,511696137;0,223999115;4,846155322;0,027707826;0,233598886;psma5
ENSDARG00000074501;934,0391444;0,574592019;0,253687226;4,847601812;0,027684598;0,233598886;tnip2
ENSDARG00000089039;20,04730108;2,208940405;0,898792841;4,84720165;0,027691022;0,233598886;zgc:173585
ENSDARG00000089922;1237,969283;0,687785521;0,297560878;4,846509382;0,027702138;0,233598886;dsn1
ENSDARG00000015003;584,0818722;-0,707947933;0,325036475;4,842624351;0,027764611;0,233967329;arhgap4b
ENSDARG00000103551;927,1227797;-1,19225733;0,57374618;4,842219732;0,027771126;0,233967329;rnf213b
ENSDARG00000012409;80,24959045;1,532744785;0,630227991;4,837150874;0,027852876;0,234573288;rnf207b
ENSDARG00000035187;460,6839193;-1,035694017;0,507101956;4,835233146;0,02788387;0,23473833;abl1
ENSDARG00000074535;87,44830232;-1,277409105;0,614503406;4,834722079;0,027892136;0,23473833;lingo2a
ENSDARG00000095462;9693,061653;-3,738962237;1,676351429;4,830674007;0,027957699;0,235207194;cela1,2
ENSDARG00000117447;36,38544107;-1,088456814;0,512613058;4,828986408;0,027985079;0,235354609;CABZ01057364,2
ENSDARG00000021405;2791,769063;-0,644426127;0,296785516;4,826351546;0,028027883;0,235631593;chd3
ENSDARG00000042652;1335,84839;-0,595665564;0,281739649;4,824589977;0,028056538;0,235789473;rreb1b
ENSDARG00000068141;18,2310503;-1,879248626;0,890118481;4,822598073;0,028088976;0,235979028;tnfsf11
ENSDARG00000070583;666,1569613;0,759176812;0,336249255;4,81932231;0,028142408;0,236344752;itpk1b
ENSDARG00000103937;708,2653871;-1,170776682;0,534947095;4,817982429;0,028164293;0,236445383;ndrg4
ENSDARG00000056583;1869,735983;0,594194357;0,260344757;4,816465201;0,028189097;0,236570433;ndufs6
